,Emotions,Path
918,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
919,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
920,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
921,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
922,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
923,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
924,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
925,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
926,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
927,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
928,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
929,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
930,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
931,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
932,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
933,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
934,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
935,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
936,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
939,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
940,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
941,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
943,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
944,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
945,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
946,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
947,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
948,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
949,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
951,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
952,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
954,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
955,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
956,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
957,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
958,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
959,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
960,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
961,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
962,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
963,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
964,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
965,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
967,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
968,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
969,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
970,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
971,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
973,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
979,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
980,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
982,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
983,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
985,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
986,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
989,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
990,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
991,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
993,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
994,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
995,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
996,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
997,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
998,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
999,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
1000,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
1001,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
1002,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
1003,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
1004,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
1005,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
1006,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
1007,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
1008,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
1009,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
1010,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
1011,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
1012,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
1013,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
1014,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
1015,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
1016,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
1017,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
1018,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
1019,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
1022,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-02-01.wav
1023,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-01-01.wav
1024,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-01-01.wav
1027,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-02-01.wav
1028,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-02-01.wav
1029,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-02-01.wav
1030,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-02-01.wav
1033,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-02-01.wav
1036,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-01-01.wav
1037,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01.wav
1038,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01.wav
1039,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-02-01.wav
1040,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-01-01.wav
1042,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-01-01.wav
1043,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-02-01.wav
1044,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-01-01.wav
1045,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-01-01.wav
1048,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-01-01.wav
1049,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-02-01.wav
1051,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-01-01.wav
1052,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-02-01.wav
1053,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-01-01.wav
1054,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-01-01.wav
1055,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-02-01.wav
1056,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-02-01.wav
1057,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-02-01.wav
1058,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-02-01.wav
1059,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-01-01.wav
1060,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01.wav
1061,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-01-01.wav
1062,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-02-01.wav
1063,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-02-01.wav
1064,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-01-01.wav
1065,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-01-01.wav
1066,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-02-01.wav
1067,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-01-01.wav
1068,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-01-01.wav
1069,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-02-01.wav
1070,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-02-01.wav
1071,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-02-01.wav
1072,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-02-01.wav
1073,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav
1074,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-02-01.wav
1075,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-01-01.wav
1076,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01.wav
1077,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01.wav
1078,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-01-01.wav
1079,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-01-01.wav
1082,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
1083,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
1084,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
1085,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
1086,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
1088,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
1089,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
1091,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
1092,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
1093,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
1094,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
1095,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
1096,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
1097,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
1098,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
1100,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
1101,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
1102,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
1103,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
1104,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
1105,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
1108,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
1109,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
1110,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
1111,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
1112,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
1114,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
1117,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
1118,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
1119,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
1120,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
1121,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
1122,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
1123,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
1124,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
1126,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
1127,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
1128,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
1129,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
1131,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
1132,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
1133,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
1134,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
1135,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
1136,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
1137,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
1138,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
1139,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
1140,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
1141,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
1144,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
1145,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
1146,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
1148,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
1150,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
1152,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
1153,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
1154,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
1155,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
1156,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
1158,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
1159,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
1160,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
1161,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
1162,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
1163,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
1164,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
1165,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
1166,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
1167,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
1169,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
1172,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
1173,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
1174,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
1175,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
1176,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
1177,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
1178,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
1179,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
1180,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
1181,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
1182,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
1183,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
1184,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
1185,fear,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
1186,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
1187,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
1188,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
1189,disgust,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
1193,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
1194,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
1195,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
1196,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
1197,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
1198,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
1199,surprise,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
1204,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-01-02-01-02.wav
1205,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-02-01-01-02.wav
1206,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-01-01-01-02.wav
1207,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-01-02.wav
1208,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-02-02.wav
1210,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-02-01-01-02.wav
1211,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-02-02.wav
1212,angry,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-05-01-01-01-02.wav
1213,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-01-02-02-02.wav
1215,sad,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-04-02-02-02-02.wav
1216,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-02-02.wav
1218,happy,/content/drive/MyDrive/RAV/audio_speech_actors_01-24/Actor_02/03-01-03-02-01-01-02.wav
