,Emotions,Path
5645,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TSI_DIS_XX.wav
5646,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TIE_HAP_XX.wav
5647,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_IWW_SAD_XX.wav
5648,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_IWL_FEA_XX.wav
5649,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TAI_DIS_XX.wav
5650,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TIE_FEA_XX.wav
5651,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_MTI_DIS_XX.wav
5652,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TIE_DIS_XX.wav
5653,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_MTI_SAD_XX.wav
5654,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_MTI_ANG_XX.wav
5655,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_MTI_HAP_XX.wav
5656,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_IWW_DIS_XX.wav
5659,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TAI_ANG_XX.wav
5660,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TAI_SAD_XX.wav
5661,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_IWW_ANG_XX.wav
5665,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TSI_ANG_XX.wav
5666,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TSI_FEA_XX.wav
5667,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_WSI_DIS_XX.wav
5668,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_WSI_ANG_XX.wav
5669,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TSI_SAD_XX.wav
5670,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_TSI_HAP_XX.wav
5671,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_WSI_FEA_XX.wav
5673,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_DIS_HI.wav
5674,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_DIS_LO.wav
5676,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_DIS_MD.wav
5677,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_ANG_MD.wav
5678,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_DFA_SAD_XX.wav
5679,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_ANG_LO.wav
5680,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_ANG_HI.wav
5681,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_DFA_FEA_XX.wav
5682,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_DFA_DIS_XX.wav
5683,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_DFA_HAP_XX.wav
5685,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_FEA_HI.wav
5686,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_FEA_LO.wav
5687,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_WSI_SAD_XX.wav
5688,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_FEA_MD.wav
5689,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_DFA_ANG_XX.wav
5690,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1026_WSI_HAP_XX.wav
5692,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IOM_ANG_XX.wav
5694,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_SAD_LO.wav
5695,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITS_DIS_XX.wav
5696,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_HAP_MD.wav
5697,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITS_HAP_XX.wav
5698,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IOM_SAD_XX.wav
5699,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_HAP_LO.wav
5700,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_SAD_HI.wav
5702,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITH_HAP_XX.wav
5703,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITS_ANG_XX.wav
5705,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IOM_FEA_XX.wav
5706,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITH_ANG_XX.wav
5707,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IOM_HAP_XX.wav
5708,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITH_DIS_XX.wav
5709,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_HAP_HI.wav
5710,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IEO_SAD_MD.wav
5711,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITH_FEA_XX.wav
5712,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITS_FEA_XX.wav
5713,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IOM_DIS_XX.wav
5714,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITH_SAD_XX.wav
5715,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TAI_HAP_XX.wav
5716,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_ITS_SAD_XX.wav
5717,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWL_HAP_XX.wav
5718,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_MTI_SAD_XX.wav
5719,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_MTI_ANG_XX.wav
5720,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TAI_FEA_XX.wav
5721,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWW_ANG_XX.wav
5722,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWW_HAP_XX.wav
5723,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_MTI_HAP_XX.wav
5724,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWL_ANG_XX.wav
5725,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWW_FEA_XX.wav
5726,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_MTI_FEA_XX.wav
5728,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TAI_ANG_XX.wav
5730,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWW_SAD_XX.wav
5731,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_MTI_DIS_XX.wav
5732,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWL_DIS_XX.wav
5733,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWL_SAD_XX.wav
5734,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TAI_DIS_XX.wav
5735,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWW_DIS_XX.wav
5736,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_IWL_FEA_XX.wav
5739,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_DFA_FEA_XX.wav
5740,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_ANG_HI.wav
5741,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_DFA_SAD_XX.wav
5742,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_DFA_ANG_XX.wav
5743,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TIE_DIS_XX.wav
5744,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_WSI_DIS_XX.wav
5745,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TAI_SAD_XX.wav
5746,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TSI_FEA_XX.wav
5747,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TIE_HAP_XX.wav
5748,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TIE_FEA_XX.wav
5751,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_WSI_HAP_XX.wav
5752,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TSI_ANG_XX.wav
5753,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TIE_ANG_XX.wav
5754,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TSI_SAD_XX.wav
5755,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TSI_DIS_XX.wav
5757,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TIE_SAD_XX.wav
5758,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_WSI_ANG_XX.wav
5759,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_DFA_HAP_XX.wav
5760,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_WSI_SAD_XX.wav
5761,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_WSI_FEA_XX.wav
5762,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_DFA_DIS_XX.wav
5763,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1027_TSI_HAP_XX.wav
5765,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_FEA_LO.wav
5766,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_ANG_MD.wav
5767,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_HAP_MD.wav
5768,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IOM_HAP_XX.wav
5770,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_SAD_HI.wav
5771,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IOM_FEA_XX.wav
5772,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITH_FEA_XX.wav
5773,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_HAP_LO.wav
5775,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_FEA_HI.wav
5776,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_SAD_MD.wav
5777,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITH_SAD_XX.wav
5778,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITH_HAP_XX.wav
5780,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_ANG_LO.wav
5781,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITH_DIS_XX.wav
5782,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITH_ANG_XX.wav
5783,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IOM_ANG_XX.wav
5784,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_SAD_LO.wav
5785,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_DIS_HI.wav
5786,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_FEA_MD.wav
5787,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITS_ANG_XX.wav
5788,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_HAP_HI.wav
5789,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_DIS_MD.wav
5790,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IOM_SAD_XX.wav
5791,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IOM_DIS_XX.wav
5792,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IEO_DIS_LO.wav
5793,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWW_DIS_XX.wav
5795,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITS_FEA_XX.wav
5796,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWL_SAD_XX.wav
5798,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWW_HAP_XX.wav
5799,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWL_FEA_XX.wav
5800,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TAI_HAP_XX.wav
5801,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWW_SAD_XX.wav
5802,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWW_ANG_XX.wav
5803,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWL_HAP_XX.wav
5804,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_MTI_HAP_XX.wav
5805,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_MTI_DIS_XX.wav
5806,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TAI_ANG_XX.wav
5807,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_MTI_SAD_XX.wav
5809,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWL_ANG_XX.wav
5810,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITS_SAD_XX.wav
5812,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITS_DIS_XX.wav
5813,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_MTI_FEA_XX.wav
5814,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_MTI_ANG_XX.wav
5815,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_ITS_HAP_XX.wav
5816,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TAI_DIS_XX.wav
5817,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWW_FEA_XX.wav
5818,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TAI_FEA_XX.wav
5819,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_IWL_DIS_XX.wav
5820,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TIE_HAP_XX.wav
5821,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TSI_HAP_XX.wav
5823,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TIE_ANG_XX.wav
5824,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TSI_DIS_XX.wav
5825,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_WSI_DIS_XX.wav
5826,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TIE_SAD_XX.wav
5827,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TIE_DIS_XX.wav
5828,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TSI_FEA_XX.wav
5829,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TAI_SAD_XX.wav
5830,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_WSI_FEA_XX.wav
5831,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TSI_SAD_XX.wav
5832,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TSI_ANG_XX.wav
5835,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_WSI_ANG_XX.wav
5836,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_TIE_FEA_XX.wav
5837,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_WSI_HAP_XX.wav
5839,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_FEA_LO.wav
5840,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_SAD_HI.wav
5842,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_DFA_HAP_XX.wav
5843,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_ANG_MD.wav
5844,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_DFA_ANG_XX.wav
5845,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_DIS_MD.wav
5846,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1028_WSI_SAD_XX.wav
5847,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_ANG_HI.wav
5848,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_HAP_LO.wav
5849,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_DFA_FEA_XX.wav
5850,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_FEA_MD.wav
5851,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_DIS_HI.wav
5852,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_DIS_LO.wav
5853,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_HAP_MD.wav
5855,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_ANG_LO.wav
5856,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_HAP_HI.wav
5857,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_DFA_DIS_XX.wav
5858,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_DFA_SAD_XX.wav
5859,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_FEA_HI.wav
5860,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_SAD_MD.wav
5861,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IOM_HAP_XX.wav
5862,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IOM_ANG_XX.wav
5863,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IEO_SAD_LO.wav
5864,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IOM_DIS_XX.wav
5865,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IOM_SAD_XX.wav
5866,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IOM_FEA_XX.wav
5868,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITS_HAP_XX.wav
5869,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWL_HAP_XX.wav
5870,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITH_SAD_XX.wav
5871,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWL_SAD_XX.wav
5872,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITS_FEA_XX.wav
5873,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWW_DIS_XX.wav
5874,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITH_HAP_XX.wav
5875,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWL_DIS_XX.wav
5876,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWL_FEA_XX.wav
5877,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITH_ANG_XX.wav
5878,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITH_DIS_XX.wav
5879,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWL_ANG_XX.wav
5881,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITH_FEA_XX.wav
5882,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITS_ANG_XX.wav
5883,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITS_SAD_XX.wav
5885,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWW_ANG_XX.wav
5887,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_ITS_DIS_XX.wav
5888,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWW_FEA_XX.wav
5889,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TIE_DIS_XX.wav
5890,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TIE_FEA_XX.wav
5893,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWW_SAD_XX.wav
5894,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TAI_HAP_XX.wav
5895,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TAI_ANG_XX.wav
5896,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TAI_SAD_XX.wav
5897,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_MTI_HAP_XX.wav
5898,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_IWW_HAP_XX.wav
5899,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TAI_FEA_XX.wav
5900,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_MTI_DIS_XX.wav
5901,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TAI_DIS_XX.wav
5902,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TIE_ANG_XX.wav
5904,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_MTI_FEA_XX.wav
5905,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TIE_HAP_XX.wav
5907,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_MTI_ANG_XX.wav
5908,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_MTI_SAD_XX.wav
5909,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TIE_SAD_XX.wav
5910,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TSI_FEA_XX.wav
5911,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TSI_HAP_XX.wav
5912,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_DFA_HAP_XX.wav
5913,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_DFA_ANG_XX.wav
5914,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_DFA_FEA_XX.wav
5915,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_DFA_DIS_XX.wav
5916,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TSI_ANG_XX.wav
5917,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_ANG_HI.wav
5918,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_WSI_ANG_XX.wav
5919,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_WSI_DIS_XX.wav
5921,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TSI_DIS_XX.wav
5923,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_WSI_FEA_XX.wav
5924,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_TSI_SAD_XX.wav
5925,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_ANG_MD.wav
5927,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_WSI_HAP_XX.wav
5928,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_DFA_SAD_XX.wav
5929,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1029_WSI_SAD_XX.wav
5930,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_ANG_LO.wav
5931,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_SAD_LO.wav
5932,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_SAD_MD.wav
5934,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IOM_FEA_XX.wav
5935,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_HAP_LO.wav
5936,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITH_ANG_XX.wav
5937,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_DIS_MD.wav
5938,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_HAP_HI.wav
5939,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IOM_DIS_XX.wav
5940,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_HAP_MD.wav
5941,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_DIS_LO.wav
5942,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IOM_SAD_XX.wav
5943,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITH_DIS_XX.wav
5944,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITH_HAP_XX.wav
5945,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IOM_ANG_XX.wav
5947,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_DIS_HI.wav
5948,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_FEA_MD.wav
5949,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_SAD_HI.wav
5950,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITH_FEA_XX.wav
5952,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IOM_HAP_XX.wav
5953,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_FEA_HI.wav
5954,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IEO_FEA_LO.wav
5955,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWW_ANG_XX.wav
5956,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITS_FEA_XX.wav
5958,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWL_SAD_XX.wav
5959,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITH_SAD_XX.wav
5960,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITS_ANG_XX.wav
5961,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWW_FEA_XX.wav
5962,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_MTI_FEA_XX.wav
5963,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_MTI_HAP_XX.wav
5964,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITS_DIS_XX.wav
5965,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_MTI_DIS_XX.wav
5966,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWL_FEA_XX.wav
5967,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITS_SAD_XX.wav
5968,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWL_ANG_XX.wav
5969,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWW_SAD_XX.wav
5970,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_MTI_ANG_XX.wav
5972,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWL_HAP_XX.wav
5973,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWL_DIS_XX.wav
5974,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWW_DIS_XX.wav
5975,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_ITS_HAP_XX.wav
5976,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_IWW_HAP_XX.wav
5978,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1030_TAI_ANG_XX.wav
